0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,3,4,7,1,0,0,0,0,0,6,7,5,23139710.072384916,20299287.0,61400000.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,1,5,3,0,0,0,0,0,3,7,0,3171698.5013208324,24198032.0,61400000.0
0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,3,6,1,0,0,0,0,0,0,5,1,2,5258774.236737831,0.0,334500000.0
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,7,7,5,1,0,0,0,0,0,6,4,2,852696.2590558286,20299287.0,213300000.0
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,5,6,4,2,0,0,0,0,0,1,4,6,852696.2590558286,22167818.0,182600000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,4,7,5,0,0,0,1,0,0,2,4,1,19209469.016124137,6320800.0,92100000.0
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,3,0,0,0,4,0,5,1,0,0,1,0,0,1,4,3,0.0,26620087.0,213300000.0
0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,5,5,7,2,0,0,0,0,0,7,7,0,0.0,22167818.0,303800000.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5,0,4,3,0,0,1,0,0,6,5,4,0.0,30518832.0,61400000.0
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,0,0,0,3,7,5,0,0,0,1,0,0,6,0,7,12686045.601810804,6320800.0,213300000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,4,6,5,2,0,0,0,0,0,6,0,2,3171698.5013208324,22167818.0,92100000.0
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,0,0,4,3,7,3,0,0,0,0,0,0,0,3,0.0,24198032.0,273100000.0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,6,1,4,0,0,0,0,0,0,4,2,852696.2590558286,26403379.0,151900000.0
0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,4,3,7,1,0,0,0,0,0,7,4,0,0.0,20299287.0,334500000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,6,4,0,0,1,0,0,9,4,2,0.0,32724179.0,30700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,1,4,5,701692352.9144764,22167818.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,1,0,0,5,4,4,0.0,35119197.0,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,6,1,5,2,0,0,1,0,0,6,1,5,0.0,28488618.0,92100000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,7,2,2381874510.305338,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,7,5,1914352462.5427823,20299287.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,1,0,0,5,4,3,1554318.6749072275,32724179.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,10,7,5,701645655.5758266,22167818.198803756,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,7,2,2222077.61459454,26403379.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3,7,2,39336704.0495344,24198032.0,0.0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,7,6,0,0,0,0,0,0,0,0,0,6,0.0,0.0,213300000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5,6,0,0,0,0,0,0,7,3,4,2758293535.8565083,0.0,0.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,7,6,5,0,0,0,0,0,0,8,2,3,287799165.4342284,0.0,61400000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,4,6,4,0,0,0,0,0,0,5,3,6,36931289.42181118,0.0,92100000.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,0,5,0,0,0,0,0,0,0,2,7,1146249943.3156333,0.0,30700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,6,3,4,0,0,0,0,0,7,0,5,4713754.762057802,26403379.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,6,5,1,0,0,0,0,0,7,2,1,1185290150.5538292,20299287.0,0.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,6,6,1,0,0,0,0,0,6,3,5,36425532.56071296,20299287.0,61400000.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,6,7,5,1,0,0,0,0,0,3,2,1,338878242.27512896,20299287.0,30700000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,1,6,6,2,0,0,0,0,0,0,5,6,4713754.762057802,22167818.0,61400000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,3,0,0,0,0,0,0,3,1,63498860.50793293,24198032.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,6,1,3,0,0,0,0,0,7,5,2,4713754.762057802,24198032.0,30700000.0
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,7,1,5,2,0,0,0,0,0,3,3,6,0.0,22167818.0,182600000.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,9,9,2,0,0,0,0,0,6,4,5,51512404.07493376,22167818.0,30700000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,6,6,1,1,0,0,0,0,0,0,2,6,4713754.762057802,20299287.0,92100000.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,6,7,6,2,0,0,1,0,0,7,2,1,0.0,28488618.0,61400000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,6,7,2,0,0,0,0,0,6,0,5,398050078.2684512,22167818.0,0.0
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,9,6,1,0,0,0,0,0,3,3,5,2135160.87906444,20299287.0,182600000.0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5,9,5,3,0,0,0,0,0,3,3,6,0.0,24198032.0,151900000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,7,6,1,0,0,0,1,0,0,2,2,5,32861062.79573836,6320800.0,92100000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,5,4,0,0,1,0,0,0,3,2,0.0,32724179.0,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,9,10,5,3,0,0,1,0,0,0,3,5,0.0,30518832.0,30700000.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,7,4,0,0,0,0,0,8,4,6,0.0,26403379.0,121200000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,6,0,5,1,0,0,1,0,0,7,2,6,0.0,26620087.0,92100000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,5,1,0,0,0,0,0,0,0,2,5,2,193633274.9404674,0.0,61400000.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,4,6,0,3,0,0,0,0,0,2,5,2,0.0,24198032.0,30700000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,0,0,0,0,0,0,4,4,1,569372094.7642435,0.0,30700000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,6,10,4,0,0,0,0,0,0,0,6,4,52222344.972627565,0.0,92100000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,6,1,4,0,0,0,0,0,4,5,3,0.0,26403379.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,7,6,1,1,0,0,0,0,0,1,10,5,247432835.13752145,20299287.0,30700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,6,2,2,0,0,0,0,0,3,4,1,251545911.02688384,22167818.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,5,3,2,2,0,0,0,0,0,2,7,0,52222344.972627565,22167818.0,30700000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,5,6,2,2,0,0,0,0,0,2,6,0,0.0,22167818.0,61400000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,2,4,2,1804121864.7257893,0.0,0.0
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,0,0,0,6,5,4,0,0,0,0,0,0,3,1,0,16263977.561748382,0.0,213300000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,3,0,0,0,0,0,5,5,0,93085663.38411304,24198032.0,0.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,4,5,7,1,0,0,0,0,0,7,1,3,52222344.972627565,20299287.0,61400000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6,1,1,0,0,0,0,0,6,7,7,573485170.6536057,20299287.0,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1,6,1,0,0,0,0,0,1,5,1,0.0,20299287.0,92100000.0
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,3,0,0,0,6,1,0,0,0,0,0,0,0,1,5,7,0.0,0.0,334500000.0
0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,4,6,4,0,0,0,0,0,6,2,2,3557453.5211679107,26403379.54230644,273100000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,4,6,4,0,0,0,0,0,6,2,2,28489753.030545063,26403379.0,30700000.0
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,7,6,6,2,0,0,0,2,0,1,4,7,1682585.9964378686,29499898.0,213300000.0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,4,4,6,0,0,0,0,0,0,4,2,6,11497105.058302583,0.0,455700000.0
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,7,1,6,0,0,0,0,0,0,7,2,4,30894863.41105561,0.0,213300000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,6,0,0,0,0,0,0,6,0,6,2209996100.620793,0.0,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,7,6,6,0,0,0,0,0,0,1,1,7,67518438.23585768,0.0,92100000.0
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,7,4,6,0,0,0,0,0,0,5,1,6,18927791.7845196,0.0,334500000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,4,2,1,0,0,0,0,0,1,6,6,885842704.2949882,20299287.62732069,0.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,7,6,6,3,0,0,1,0,0,6,0,8,4182682.957434261,30518832.761027623,61400000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,6,7,6,3,0,0,3,0,0,6,2,6,0.0,32651440.0,61400000.0
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,7,8,7,1,0,0,0,0,0,0,5,4,32828845.73897369,20299287.0,182600000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,7,6,7,2,0,0,0,0,0,6,3,7,117658737.00615954,22167818.0,30700000.0
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,7,6,7,3,0,0,0,0,0,6,4,7,6125282.923311185,24198032.0,182600000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,7,6,6,3,0,0,0,0,0,1,7,1,44867024.88353473,24198032.0,30700000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,6,0,0,0,0,0,0,7,1,7,824749300.2051919,0.0,30700000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,7,5,5,3,0,0,1,0,0,8,7,9,5838298.040420056,30518832.0,61400000.0
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,4,4,1,2,0,0,0,0,0,7,7,6,18603154.103078872,22167818.0,182600000.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,6,2,6,0,0,0,1,0,0,6,7,0,822425422.119971,6320800.0,30700000.0
0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,4,0,6,2,0,0,0,0,0,6,2,9,639039.2135477068,22167818.0,425000000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,5,6,1,0,0,0,0,0,7,2,5,70631221.71984383,20299287.0,61400000.0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,1,7,6,5,3,0,0,0,0,0,8,6,7,19294536.76388157,24198032.0,151900000.0
0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,2,1,0,0,4,7,6,2,0,0,0,0,0,1,5,7,3557453.5211679107,22167818.0,334500000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,7,6,7,2,0,0,0,1,0,3,0,1,10298079.257477598,28488618.0,92100000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,0,0,7,6,7,95268682.55528232,24198032.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,5,6,3,0,0,1,0,0,6,7,10,22604547.598428525,30518832.0,30700000.0
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,7,6,7,1,0,0,0,0,0,6,0,6,5258985.84830044,20299287.0,334500000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,6,6,6,3,0,0,0,0,0,6,0,8,26445160.24254047,24198032.0,61400000.0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,0,3,5,6,2,0,0,0,0,0,7,2,6,6125282.923311185,22167818.0,213300000.0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,4,7,6,1,0,0,0,0,0,5,5,7,639039.2135477068,20299287.62732069,455700000.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,0,0,0,0,0,0,5,6,73560131.63071951,22167818.198803756,30700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,6,6,0,0,0,0,0,7,7,1,26445160.24254047,31398797.71871161,0.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,5,6,2,0,0,1,0,0,6,5,9,21879461.838216223,28488618.508469995,61400000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,2,6,3,0,0,2,0,0,6,3,10,296160.6112849311,31530112.67088316,61400000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,4,5,0,0,0,1,0,0,1,2,8,271872514.1404252,6320800.309666242,61400000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,5,6,4,0,0,0,0,0,5,6,6,28439513.082682792,26403379.54230644,30700000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,7,7,2,0,0,1,0,0,7,1,7,4182682.957434261,28488618.508469995,92100000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,6,6,7,1,0,0,1,0,0,7,4,6,20493027.808838878,26620087.93698693,92100000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,6,6,5,0,0,1,0,0,7,2,7,6214470.63250847,35119197.44027519,0.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,4,7,1,0,0,0,0,0,0,0,0,7,280154500.2690046,0.0,61400000.0
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,7,6,5,0,0,0,1,0,0,7,7,5,15370338.263351692,6320800.309666242,334500000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,6,6,4,0,0,1,0,0,6,2,8,22952829.73356375,32724179.85197268,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,6,6,5,0,0,0,0,0,6,1,6,28476947.91761468,28798397.130608942,0.0
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,7,5,2,0,0,1,0,0,4,4,7,0.0,28488618.508469995,334500000.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,3,1,3,0,0,3,0,0,9,5,5,18421864.640994266,32651440.0,30700000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,6,5,4,0,0,0,1,0,0,4,7,6,271949822.21107,6320800.0,61400000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,6,6,7,3,0,0,2,0,0,6,1,6,18718025.252279192,31530112.0,30700000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,6,4,7,4,0,0,1,0,0,6,6,8,6177035.797576582,32724179.0,30700000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3,6,5,2,0,0,0,0,0,7,2,9,44141939.12332244,22167818.0,61400000.0
0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,5,7,6,2,0,0,0,0,0,4,3,6,0.0,22167818.198803756,681100000.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,5,4,0,0,0,0,0,7,5,5,19544605.2687416,26403379.54230644,121200000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,5,0,0,3,0,0,6,7,0,0.0,37251804.0,30700000.0
0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,4,5,6,3,0,0,0,0,0,6,0,7,3557453.5211679107,24198032.0,303800000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,5,6,5,45215307.01866996,26403379.0,0.0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,3,2,6,2,0,0,1,0,0,9,0,6,1781588.4090024,28488618.0,213300000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,6,6,5,1,0,0,0,0,0,6,4,6,301145455.8463547,20299287.0,30700000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,5,5,0,0,0,0,0,6,7,4,26445160.24254047,28798397.0,30700000.0
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,1,0,0,6,9,5,1,0,0,0,0,0,0,3,7,14105396.214700716,20299287.0,213300000.0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,3,0,0,1,5,7,7,0,0,0,0,1,0,6,5,0,11033606.867978144,6320800.0,455700000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,3,1,1,2,0,0,0,0,0,4,6,6,26445160.24254047,22167818.0,92100000.0
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,6,1,5,2,0,0,2,0,0,0,2,6,0.0,29499898.41832553,213300000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,1,10,10,0,0,0,2,0,0,0,2,6,41291338.51480325,7332080.219521779,92100000.0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,5,6,7,1,0,0,1,0,0,5,3,7,0.0,26620087.0,455700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,0,0,0,0,6,7,2,322934176.77665496,22167818.0,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,7,10,0,0,0,1,0,0,0,2,6,44136007.56273593,6320800.0,92100000.0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6,6,6,4,0,0,0,0,0,1,6,1,6125282.923311185,26403379.0,151900000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,5,1,5,4,0,0,3,0,0,6,7,1,1994352.8401423213,34856787.0,30700000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,4,4,7,2,0,0,3,0,0,6,2,2,0.0,30621225.0,92100000.0
0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,2,5,5,2,0,0,0,0,0,4,5,9,5408271.212095413,22167818.0,303800000.0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,7,3,6,0,0,0,2,0,0,6,7,6,25045075.763018813,7332080.0,213300000.0
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,5,4,0,0,0,1,0,0,0,3,7,26451618.410371225,6320800.0,213300000.0
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,5,3,5,1,0,0,1,0,0,6,2,1,1701532.3271325296,26620087.0,334500000.0
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,1,0,0,6,4,6,4,0,0,0,0,0,6,5,8,639039.2135477068,26403379.54230644,363600000.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,1,0,7,0,6,2,0,0,2,0,0,6,0,6,17992939.492066894,29499898.41832553,61400000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,1,0,0,7,7,2,0,0,2,0,0,4,0,6,296160.6112849311,29499898.41832553,92100000.0
0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,7,4,6,1,0,0,0,0,0,5,3,1,0.0,20299287.62732069,711800000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,6,5,0,0,3,0,0,1,6,7,2031787.6750742083,37251804.827217,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,5,7,9,5,0,0,2,0,0,2,0,7,296160.6112849311,36130477.35013072,30700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,4,0,0,3,0,0,6,7,1,18770146.77612949,34856787.23891449,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,6,6,4,0,0,2,0,0,2,2,6,2290513.4514272525,33735459.761828214,30700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,6,6,0,0,3,0,0,0,1,7,0.0,39852205.41531966,0.0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,3,0,0,0,7,5,5,0,0,0,1,0,0,1,3,5,10858065.844754878,6320800.309666242,455700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5,5,4,0,0,2,0,0,2,3,1,19066307.387414426,33735459.761828214,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,10,5,1,0,0,2,0,0,2,3,6,16606505.46268954,27631367.846842468,92100000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,5,6,5,0,0,2,0,0,2,3,2,2327948.2863591397,36130477.35013072,0.0
0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,3,0,0,0,1,9,6,0,0,0,0,0,0,5,0,6,10840045.449625062,0.0,711800000.0
0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2,1,0,0,5,7,6,3,0,0,0,0,0,6,6,9,639039.2135477068,24198032.45136138,394300000.0
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,2,0,0,6,3,6,0,0,0,1,0,0,3,2,6,26413915.578719363,6320800.309666242,213300000.0
0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,3,0,0,0,7,4,5,0,0,0,1,0,0,6,0,1,7475371.277543376,6320800.309666242,967900000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,6,6,6,0,0,2,0,0,6,4,1,296160.6112849311,38730877.93823339,0.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3,0,6,1,0,0,0,0,0,6,6,0,1047303469.4424912,20299287.0,61400000.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,5,0,5,0,0,0,0,0,0,5,2,7,2868795683.728985,0.0,61400000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,7,1,0,1044063979.6634064,0.0,92100000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,3685828674.867506,0.0,30700000.0
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,5,1,5,0,0,0,0,0,0,5,1,8,379477231.4022201,0.0,213300000.0
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,3,0,0,0,2,0,5,0,0,0,0,0,0,0,6,1,41373860.23708749,0.0,334500000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,7,3,3,0,0,0,1,0,0,7,5,3,1042152004.0760304,6320800.0,92100000.0
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,0,0,1,1,5,1,0,0,0,0,0,4,1,0,0.0,20299287.0,213300000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,0,5,3,0,0,0,0,0,6,6,7,1911975.5873762667,24198032.0,61400000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,2,3,3,2,0,0,0,0,0,7,1,0,1911975.5873762667,22167818.0,92100000.0
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,4,7,3,2,0,0,0,0,0,7,2,7,0.0,22167818.0,182600000.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,6,1,2,0,0,0,1,0,0,2,2,7,2866883708.1416087,6320800.0,61400000.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,3,7,2,0,0,0,0,0,6,0,7,45395400.043880105,22167818.0,61400000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,3,4,1,0,0,0,0,0,7,2,7,43285835.82446376,20299287.0,92100000.0
